Timestamp,Log Level,Log Source,Log Type,Log Severity,Log Message,Source IP,Destination IP,User,Error Code,Session ID,Label,Log Source Type,Log Action,Log Component,User Role,Log Duration,Log Process,Log Event,Error Type,Session Duration,User Activity
2024-07-23 13:41:36,DEBUG,Server-6,Access,Low,Blocked IP User login,229.58.133.150,44.166.139.45,user-12,ERR-527,SESSION-377,,Firewall,Access,Authentication Connection,User,0:00:10,Filtering,,IP Spoofing,0:01:56,Login
2024-02-07 04:30:03,WARNING,Server-1,Error,High,Connection failed Blocked IP,141.2.173.159,152.8.248.208,user-6,ERR-AFL,SESSION-946,,Database,Block,Packet Filter Connection,User,0:00:01,Connection Establishment,,Database Error,0:01:06,Database Connection Establishment
2024-09-29 16:46:23,WARNING,Server-10,Error,Medium,User login User login,238.11.86.9,232.239.145.140,user-45,ERR-FTG,SESSION-597,,Firewall,Error,Authentication Packet Filter,User,0:00:09,Connection Establishment,,Connection Timeout,0:04:25,Database Connection Establishment
2024-06-12 12:24:56,WARNING,Server-2,Error,Medium,User login User login,227.70.27.212,186.22.255.59,user-42,ERR-4Y0,SESSION-873,,Firewall,Error,Packet Filter Connection,User,0:00:03,Filtering,,Connection Timeout,0:02:51,Database Connection Establishment
2024-06-10 14:46:57,ERROR,Server-4,Error,Low,User login Connection failed,226.145.175.204,194.209.70.193,user-34,ERR-DTF,SESSION-772,,Firewall,Block,Authentication Packet Filter,Admin,0:00:10,Connection Establishment,,Database Error,0:04:22,Database Connection Establishment
2024-07-23 01:10:58,ERROR,Server-10,Access,Medium,User login Blocked IP,155.198.249.3,208.135.152.103,user-22,ERR-0NC,SESSION-581,,Server,Access,Connection Authentication,Admin,0:00:05,Login,,Database Error,0:00:47,Login
2024-09-30 04:06:21,DEBUG,Server-4,Error,Low,Blocked IP Blocked IP,24.112.85.215,229.203.149.142,user-53,ERR-N3O,SESSION-430,,Database,Block,Connection Packet Filter,Admin,0:00:08,Login,,Connection Timeout,0:01:50,Database Connection Establishment
2024-05-11 01:18:49,DEBUG,Server-10,Security,High,Connection failed Blocked IP,44.181.79.56,177.46.117.45,user-15,ERR-VY8,SESSION-642,,Database,Block,Authentication Connection,Admin,0:00:07,Login,,IP Spoofing,0:01:42,Database Connection Establishment
2024-12-17 17:06:40,DEBUG,Server-6,Security,Low,Connection failed Connection failed,5.184.121.188,67.44.210.39,user-96,ERR-BGR,SESSION-786,,Server,Block,Authentication Packet Filter,User,0:00:09,Filtering,,Connection Timeout,0:04:26,Database Connection Establishment
2024-10-19 21:48:06,ERROR,Server-9,Security,Low,Blocked IP Blocked IP,50.211.119.120,148.62.155.59,user-30,ERR-8QN,SESSION-597,,Database,Access,Authentication Packet Filter,User,0:00:04,Connection Establishment,,IP Spoofing,0:03:58,Database Connection Establishment
2024-11-07 10:05:03,DEBUG,Server-3,Access,Low,Blocked IP Connection failed,138.13.200.97,156.199.220.93,user-50,ERR-NF9,SESSION-260,,Database,Block,Connection Packet Filter,User,0:00:05,Filtering,,IP Spoofing,0:03:17,Login
2024-04-13 12:59:45,INFO,Server-5,Security,Low,Blocked IP Blocked IP,75.210.122.189,54.252.163.203,user-98,ERR-YD9,SESSION-698,,Firewall,Access,Authentication Authentication,User,0:00:07,Connection Establishment,,IP Spoofing,0:01:10,Blocking Suspicious Traffic
2024-02-24 19:59:59,ERROR,Server-5,Access,Medium,Blocked IP Connection failed,224.229.164.3,114.247.245.81,user-3,ERR-7M0,SESSION-288,,Firewall,Error,Connection Packet Filter,Admin,0:00:10,Filtering,,Database Error,0:02:23,Login
2024-10-14 15:57:07,INFO,Server-1,Error,High,Blocked IP Blocked IP,159.151.214.26,41.51.209.206,user-31,ERR-SU5,SESSION-751,,Firewall,Access,Connection Connection,Admin,0:00:06,Connection Establishment,,Database Error,0:04:33,Login
2024-11-27 10:57:35,INFO,Server-9,Access,Low,Blocked IP Blocked IP,53.2.248.55,153.230.52.180,user-3,ERR-QFZ,SESSION-306,,Server,Block,Packet Filter Packet Filter,Admin,0:00:08,Login,,Connection Timeout,0:02:41,Database Connection Establishment
2024-02-27 03:28:01,DEBUG,Server-9,Security,Medium,Blocked IP Connection failed,61.165.127.13,9.223.248.5,user-20,ERR-1Y6,SESSION-028,,Database,Block,Packet Filter Packet Filter,User,0:00:06,Connection Establishment,,Database Error,0:00:16,Database Connection Establishment
2024-02-07 16:03:31,ERROR,Server-9,Security,Medium,Blocked IP Blocked IP,169.82.122.105,3.193.111.179,user-80,ERR-3FE,SESSION-498,,Database,Access,Authentication Packet Filter,Admin,0:00:01,Connection Establishment,,Database Error,0:00:36,Database Connection Establishment
2024-11-18 21:49:01,DEBUG,Server-3,Security,Low,Blocked IP Connection failed,141.197.41.174,168.155.49.48,user-83,ERR-A6Q,SESSION-645,,Database,Error,Connection Authentication,Admin,0:00:02,Login,,IP Spoofing,0:03:00,Database Connection Establishment
2024-07-07 23:45:59,ERROR,Server-5,Error,Low,Connection failed User login,146.27.74.230,138.2.140.174,user-84,ERR-6TW,SESSION-286,,Firewall,Access,Connection Connection,User,0:00:03,Connection Establishment,,Database Error,0:00:38,Database Connection Establishment
2024-06-26 19:56:10,WARNING,Server-5,Security,High,Blocked IP Blocked IP,41.165.38.116,207.29.79.219,user-96,ERR-E5E,SESSION-272,,Firewall,Access,Packet Filter Packet Filter,User,0:00:04,Filtering,,IP Spoofing,0:02:46,Login
2024-08-18 12:52:09,DEBUG,Server-4,Error,Low,Blocked IP Connection failed,0.5.202.244,243.198.193.8,user-25,ERR-VBC,SESSION-811,,Database,Block,Packet Filter Packet Filter,User,0:00:04,Filtering,,IP Spoofing,0:00:47,Blocking Suspicious Traffic
2024-03-19 07:03:10,INFO,Server-8,Access,Low,User login Connection failed,82.161.195.44,36.21.158.252,user-98,ERR-768,SESSION-626,,Database,Error,Authentication Authentication,User,0:00:09,Connection Establishment,,Connection Timeout,0:02:39,Database Connection Establishment
2024-10-20 15:49:28,INFO,Server-10,Access,Medium,User login User login,68.56.14.55,128.28.126.179,user-82,ERR-KF1,SESSION-444,,Firewall,Error,Authentication Connection,Admin,0:00:08,Login,,Connection Timeout,0:01:48,Blocking Suspicious Traffic
2024-07-06 16:17:16,ERROR,Server-4,Access,High,Blocked IP Connection failed,226.211.153.112,57.55.97.40,user-89,ERR-DYK,SESSION-354,,Firewall,Access,Connection Packet Filter,Admin,0:00:08,Login,,Connection Timeout,0:03:14,Blocking Suspicious Traffic
2024-09-17 17:07:34,WARNING,Server-5,Error,Medium,User login Connection failed,92.144.247.70,208.249.59.1,user-87,ERR-KQL,SESSION-285,,Server,Error,Connection Connection,User,0:00:07,Filtering,,Connection Timeout,0:01:33,Blocking Suspicious Traffic
2024-01-14 06:10:41,ERROR,Server-5,Security,Low,Connection failed User login,162.38.134.104,233.164.120.49,user-29,ERR-R6B,SESSION-614,,Server,Block,Packet Filter Packet Filter,Admin,0:00:06,Filtering,,IP Spoofing,0:01:24,Login
2024-05-08 16:05:40,WARNING,Server-3,Access,Medium,Blocked IP User login,41.48.74.9,64.145.97.123,user-5,ERR-WD8,SESSION-706,,Firewall,Error,Connection Connection,User,0:00:02,Connection Establishment,,Connection Timeout,0:02:28,Database Connection Establishment
2024-08-02 10:35:25,ERROR,Server-3,Security,Low,Connection failed Blocked IP,107.115.21.141,49.128.0.15,user-39,ERR-F54,SESSION-135,,Server,Block,Authentication Authentication,Admin,0:00:03,Connection Establishment,,Database Error,0:01:43,Blocking Suspicious Traffic
2024-08-17 23:46:03,DEBUG,Server-8,Access,Medium,User login Blocked IP,148.55.66.108,232.186.64.238,user-44,ERR-QTP,SESSION-503,,Server,Block,Packet Filter Connection,Admin,0:00:05,Connection Establishment,,IP Spoofing,0:01:30,Database Connection Establishment
2024-01-29 17:59:11,WARNING,Server-10,Security,Low,Connection failed Connection failed,26.223.162.132,90.64.32.10,user-77,ERR-5EC,SESSION-453,,Server,Block,Connection Packet Filter,Admin,0:00:04,Login,,IP Spoofing,0:01:47,Database Connection Establishment
2024-05-11 10:10:04,DEBUG,Server-10,Security,Low,Blocked IP User login,67.125.150.222,148.230.251.61,user-46,ERR-R8I,SESSION-297,,Database,Block,Authentication Authentication,User,0:00:02,Login,,Database Error,0:00:26,Database Connection Establishment
2024-07-07 03:27:33,INFO,Server-5,Error,High,User login Connection failed,91.216.83.210,113.203.148.99,user-74,ERR-D4G,SESSION-788,,Server,Access,Authentication Connection,Admin,0:00:09,Connection Establishment,,Database Error,0:00:28,Blocking Suspicious Traffic
2024-05-01 23:02:00,ERROR,Server-9,Security,Low,Connection failed Blocked IP,39.63.216.242,191.178.217.243,user-54,ERR-RPI,SESSION-610,,Database,Block,Packet Filter Authentication,Admin,0:00:08,Login,,Connection Timeout,0:01:33,Login
2024-04-28 13:46:49,WARNING,Server-5,Security,Medium,User login Blocked IP,164.149.217.183,125.88.17.225,user-33,ERR-9AN,SESSION-131,,Server,Error,Authentication Connection,Admin,0:00:09,Connection Establishment,,IP Spoofing,0:01:04,Blocking Suspicious Traffic
2024-05-27 12:43:20,ERROR,Server-6,Security,Medium,Blocked IP Blocked IP,224.21.224.245,24.22.209.163,user-1,ERR-HT7,SESSION-715,,Server,Error,Packet Filter Connection,User,0:00:09,Login,,Database Error,0:02:50,Database Connection Establishment
2024-01-20 12:32:30,WARNING,Server-4,Security,Medium,Connection failed User login,80.43.98.47,56.64.156.220,user-3,ERR-437,SESSION-410,,Database,Error,Connection Authentication,User,0:00:02,Connection Establishment,,IP Spoofing,0:03:16,Blocking Suspicious Traffic
2024-03-10 18:45:35,INFO,Server-4,Access,High,Blocked IP Connection failed,27.134.16.203,92.146.66.14,user-75,ERR-IRQ,SESSION-232,,Database,Error,Connection Packet Filter,User,0:00:03,Connection Establishment,,Database Error,0:01:19,Database Connection Establishment
2024-08-21 16:30:34,ERROR,Server-8,Access,Low,User login User login,254.13.165.53,131.25.66.204,user-73,ERR-CA5,SESSION-622,,Server,Block,Authentication Connection,User,0:00:03,Login,,Connection Timeout,0:01:39,Login
2024-05-27 11:28:32,WARNING,Server-9,Security,Low,Connection failed Connection failed,52.112.151.119,171.216.22.59,user-32,ERR-RTC,SESSION-244,,Server,Block,Connection Packet Filter,Admin,0:00:03,Filtering,,Connection Timeout,0:00:49,Login
2024-10-18 06:19:23,WARNING,Server-8,Security,Medium,User login Blocked IP,164.246.12.22,106.89.166.9,user-79,ERR-1FT,SESSION-651,,Database,Block,Authentication Packet Filter,User,0:00:04,Login,,IP Spoofing,0:04:03,Login
2024-05-15 19:41:52,WARNING,Server-10,Access,Low,Blocked IP Connection failed,159.180.53.37,81.163.91.10,user-58,ERR-NYF,SESSION-859,,Server,Access,Connection Authentication,Admin,0:00:05,Connection Establishment,,Database Error,0:03:29,Login
2024-11-14 19:40:52,DEBUG,Server-8,Security,High,User login Blocked IP,231.243.165.247,121.140.64.87,user-16,ERR-B5F,SESSION-655,,Database,Block,Connection Connection,User,0:00:09,Login,,Database Error,0:03:44,Database Connection Establishment
2024-02-04 21:05:28,INFO,Server-9,Security,High,Connection failed Connection failed,68.157.72.237,254.100.189.124,user-64,ERR-RLI,SESSION-164,,Firewall,Error,Authentication Authentication,User,0:00:03,Login,,Connection Timeout,0:04:45,Database Connection Establishment
2024-11-10 03:46:58,DEBUG,Server-4,Security,Medium,Connection failed User login,97.136.41.248,1.199.93.186,user-15,ERR-Q03,SESSION-240,,Database,Access,Authentication Authentication,User,0:00:08,Login,,Database Error,0:03:34,Blocking Suspicious Traffic
2024-07-04 22:03:11,DEBUG,Server-7,Error,High,User login Connection failed,88.131.242.191,198.85.94.235,user-73,ERR-9MZ,SESSION-908,,Firewall,Error,Connection Authentication,Admin,0:00:01,Filtering,,IP Spoofing,0:01:39,Database Connection Establishment
2024-11-26 22:49:39,ERROR,Server-7,Error,Medium,Blocked IP User login,113.58.197.208,107.47.247.229,user-36,ERR-8R3,SESSION-408,,Server,Access,Packet Filter Authentication,User,0:00:03,Filtering,,Database Error,0:04:02,Login
2024-08-14 21:56:57,WARNING,Server-5,Security,Medium,Connection failed Connection failed,211.251.125.203,8.34.66.192,user-22,ERR-G77,SESSION-092,,Database,Block,Authentication Authentication,User,0:00:06,Connection Establishment,,IP Spoofing,0:02:07,Login
2024-07-23 23:51:09,DEBUG,Server-9,Security,Medium,User login User login,40.211.151.57,40.6.192.76,user-73,ERR-OOS,SESSION-910,,Server,Block,Packet Filter Authentication,User,0:00:10,Login,,Connection Timeout,0:03:25,Login
2024-12-20 16:39:49,DEBUG,Server-10,Error,Low,User login User login,77.46.153.54,223.30.164.53,user-87,ERR-S4W,SESSION-149,,Firewall,Block,Packet Filter Authentication,User,0:00:09,Filtering,,Database Error,0:00:22,Database Connection Establishment
2024-06-12 08:05:38,DEBUG,Server-6,Security,High,Blocked IP Blocked IP,143.210.69.203,221.74.135.124,user-11,ERR-T6H,SESSION-711,,Server,Block,Authentication Packet Filter,User,0:00:06,Connection Establishment,,Connection Timeout,0:04:39,Login
2024-03-10 16:24:11,WARNING,Server-10,Security,Medium,Connection failed User login,147.19.143.164,219.188.152.169,user-4,ERR-V0T,SESSION-030,,Server,Error,Packet Filter Authentication,Admin,0:00:06,Login,,Connection Timeout,0:00:42,Login
2024-11-24 07:14:03,ERROR,Server-9,Error,High,User login Blocked IP,160.155.21.84,195.154.207.51,user-70,ERR-7SU,SESSION-006,,Server,Access,Packet Filter Packet Filter,User,0:00:03,Connection Establishment,,IP Spoofing,0:04:40,Database Connection Establishment
2024-11-02 20:02:45,INFO,Server-10,Access,Medium,Connection failed Connection failed,140.247.234.20,68.108.231.240,user-6,ERR-XCB,SESSION-401,,Firewall,Access,Authentication Packet Filter,Admin,0:00:05,Connection Establishment,,Database Error,0:02:13,Database Connection Establishment
2024-10-07 17:17:50,DEBUG,Server-9,Security,Low,Connection failed Connection failed,29.191.167.200,146.168.182.153,user-34,ERR-6IB,SESSION-862,,Database,Access,Packet Filter Packet Filter,Admin,0:00:06,Connection Establishment,,Database Error,0:01:18,Blocking Suspicious Traffic
2024-02-12 15:25:49,WARNING,Server-9,Security,High,Blocked IP Connection failed,188.165.123.216,66.250.60.18,user-4,ERR-0B1,SESSION-071,,Firewall,Error,Packet Filter Packet Filter,Admin,0:00:08,Connection Establishment,,IP Spoofing,0:03:12,Blocking Suspicious Traffic
2024-02-11 13:47:28,ERROR,Server-7,Error,Low,Connection failed Blocked IP,17.135.219.143,180.244.112.214,user-81,ERR-VE2,SESSION-724,,Firewall,Access,Connection Connection,User,0:00:02,Connection Establishment,,IP Spoofing,0:00:43,Login
2024-01-24 00:58:43,INFO,Server-8,Security,Medium,Blocked IP Connection failed,62.248.175.66,4.187.191.153,user-13,ERR-078,SESSION-842,,Database,Block,Packet Filter Authentication,Admin,0:00:03,Connection Establishment,,Connection Timeout,0:02:18,Login
2024-02-22 10:04:16,ERROR,Server-8,Security,Low,Blocked IP Blocked IP,134.221.5.165,88.154.38.87,user-96,ERR-ZVK,SESSION-309,,Database,Access,Authentication Authentication,User,0:00:06,Login,,Database Error,0:03:25,Login
2024-02-11 20:56:44,INFO,Server-4,Error,High,Blocked IP Connection failed,157.66.64.99,3.130.236.87,user-41,ERR-OUB,SESSION-220,,Database,Access,Packet Filter Connection,Admin,0:00:06,Connection Establishment,,Connection Timeout,0:00:32,Login
2024-05-20 14:57:05,WARNING,Server-6,Access,Medium,User login Blocked IP,142.150.38.16,39.196.149.24,user-33,ERR-SS7,SESSION-693,,Server,Block,Connection Connection,User,0:00:08,Login,,Database Error,0:03:54,Blocking Suspicious Traffic
2024-07-20 19:07:05,ERROR,Server-5,Access,Medium,Blocked IP Blocked IP,83.21.207.38,119.74.81.223,user-13,ERR-J8Y,SESSION-710,,Database,Access,Packet Filter Connection,User,0:00:03,Filtering,,Connection Timeout,0:04:53,Blocking Suspicious Traffic
2024-04-29 17:29:34,DEBUG,Server-4,Security,High,User login User login,95.5.68.80,186.198.30.5,user-7,ERR-DMY,SESSION-477,,Server,Access,Authentication Packet Filter,Admin,0:00:05,Filtering,,Connection Timeout,0:00:29,Blocking Suspicious Traffic
2024-10-05 13:13:31,ERROR,Server-2,Access,High,Blocked IP Blocked IP,79.55.114.222,122.8.108.160,user-16,ERR-SBB,SESSION-388,,Database,Error,Authentication Authentication,Admin,0:00:05,Connection Establishment,,IP Spoofing,0:01:07,Blocking Suspicious Traffic
2024-11-20 18:43:36,ERROR,Server-6,Error,Low,Connection failed Connection failed,42.147.213.163,230.145.167.185,user-1,ERR-838,SESSION-667,,Database,Block,Authentication Packet Filter,User,0:00:08,Connection Establishment,,Connection Timeout,0:03:01,Login
2024-12-06 03:03:28,DEBUG,Server-5,Security,Medium,User login Blocked IP,107.214.179.186,164.141.237.196,user-41,ERR-8AF,SESSION-488,,Firewall,Block,Packet Filter Authentication,User,0:00:02,Connection Establishment,,IP Spoofing,0:02:15,Database Connection Establishment
2024-03-24 23:18:28,WARNING,Server-6,Error,High,Blocked IP Blocked IP,22.21.242.87,203.12.98.105,user-94,ERR-PTZ,SESSION-872,,Server,Block,Authentication Authentication,Admin,0:00:05,Login,,Connection Timeout,0:00:54,Blocking Suspicious Traffic
2024-05-07 03:32:57,WARNING,Server-8,Security,Medium,Connection failed Connection failed,138.70.214.236,192.240.101.206,user-98,ERR-CKS,SESSION-566,,Firewall,Block,Connection Authentication,User,0:00:09,Filtering,,Connection Timeout,0:04:36,Blocking Suspicious Traffic
2024-01-26 11:28:46,DEBUG,Server-6,Security,High,User login User login,121.232.191.126,110.213.10.199,user-39,ERR-3CF,SESSION-444,,Database,Block,Connection Connection,User,0:00:03,Connection Establishment,,Database Error,0:03:58,Login
2024-03-28 02:45:24,INFO,Server-4,Security,Medium,User login Connection failed,32.158.191.210,251.94.247.128,user-65,ERR-ED4,SESSION-631,,Firewall,Access,Packet Filter Connection,Admin,0:00:06,Connection Establishment,,IP Spoofing,0:04:58,Login
2024-01-28 04:08:42,ERROR,Server-7,Error,Low,Connection failed Blocked IP,46.229.85.209,80.218.194.34,user-89,ERR-IH3,SESSION-755,,Firewall,Access,Connection Packet Filter,User,0:00:01,Filtering,,Connection Timeout,0:00:32,Blocking Suspicious Traffic
2024-01-26 15:38:23,ERROR,Server-6,Access,Low,Blocked IP Blocked IP,196.52.86.160,61.84.180.10,user-1,ERR-VH0,SESSION-884,,Firewall,Block,Packet Filter Connection,User,0:00:08,Filtering,,Connection Timeout,0:00:52,Database Connection Establishment
2024-12-02 21:31:01,WARNING,Server-9,Security,Low,Blocked IP User login,151.152.229.56,196.183.53.61,user-1,ERR-L9R,SESSION-295,,Firewall,Error,Connection Authentication,Admin,0:00:08,Login,,Database Error,0:01:36,Blocking Suspicious Traffic
2024-06-23 12:23:43,INFO,Server-7,Access,High,User login User login,164.157.14.35,236.24.24.239,user-2,ERR-46J,SESSION-010,,Firewall,Access,Connection Packet Filter,Admin,0:00:09,Connection Establishment,,IP Spoofing,0:00:16,Blocking Suspicious Traffic
2024-10-17 00:44:06,WARNING,Server-10,Error,High,User login Blocked IP,230.121.71.179,196.25.42.110,user-76,ERR-YZX,SESSION-056,,Database,Error,Authentication Packet Filter,Admin,0:00:08,Connection Establishment,,Database Error,0:03:58,Login
2024-10-04 09:05:52,INFO,Server-2,Access,High,User login User login,243.76.173.104,75.43.27.45,user-87,ERR-KHY,SESSION-718,,Firewall,Block,Packet Filter Authentication,User,0:00:08,Login,,Database Error,0:02:33,Blocking Suspicious Traffic
